Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-91416,2024-05-20,2024-05-27,First Class,CUS-3067,Customer_359,Consumer,West,Technology,Copiers,Copiers_930,2024.24,6,0.25,87.08
ORD-83792,2025-05-18,2025-05-22,Same Day,CUS-5505,Customer_360,Home Office,Central,Furniture,Chairs,Chairs_593,2775.61,2,0.3,593.43
ORD-23104,2024-02-18,2024-02-21,Standard Class,CUS-9984,Customer_361,Consumer,Central,Office Supplies,Storage,Storage_590,241.31,10,0.3,46.49
ORD-19602,2024-12-15,2024-12-19,Standard Class,CUS-6327,Customer_362,Consumer,Central,Technology,Computers,Computers_762,116.34,9,0.0,35.27
ORD-80468,2023-11-23,2023-11-29,Second Class,CUS-7240,Customer_363,Corporate,East,Furniture,Chairs,Chairs_349,919.96,3,0.25,149.5
ORD-37938,2024-12-25,2024-12-26,First Class,CUS-9692,Customer_364,Corporate,South,Technology,Computers,Computers_687,270.74,6,0.1,39.25
ORD-76307,2024-07-04,2024-07-11,First Class,CUS-5831,Customer_365,Home Office,West,Office Supplies,Binders,Binders_237,27.78,4,0.15,7.5
ORD-44760,2024-03-26,2024-04-01,Second Class,CUS-8433,Customer_366,Consumer,West,Office Supplies,Art,Art_140,145.1,1,0.2,21.83
ORD-27361,2023-04-07,2023-04-08,Second Class,CUS-9282,Customer_367,Consumer,Central,Office Supplies,Binders,Binders_157,145.05,10,0.1,10.34
ORD-55745,2024-05-09,2024-05-11,First Class,CUS-8048,Customer_368,Consumer,West,Technology,Accessories,Accessories_284,3946.28,3,0.1,567.71
ORD-19016,2024-12-25,2024-12-31,First Class,CUS-2624,Customer_369,Home Office,West,Office Supplies,Storage,Storage_713,487.67,6,0.1,161.22
ORD-42018,2023-09-19,2023-09-25,Same Day,CUS-2874,Customer_370,Home Office,South,Office Supplies,Paper,Paper_999,191.89,2,0.3,39.38
ORD-58434,2025-01-13,2025-01-16,Same Day,CUS-4522,Customer_371,Corporate,Central,Office Supplies,Pens,Pens_187,220.15,2,0.3,53.84
ORD-47353,2024-11-15,2024-11-16,Second Class,CUS-8046,Customer_372,Corporate,South,Technology,Copiers,Copiers_721,4231.71,5,0.15,903.04
ORD-30676,2023-05-14,2023-05-15,Same Day,CUS-8398,Customer_373,Corporate,East,Furniture,Furnishings,Furnishings_274,877.6,3,0.2,65.16
ORD-67433,2024-07-31,2024-08-04,Standard Class,CUS-4743,Customer_374,Consumer,East,Technology,Copiers,Copiers_715,824.09,7,0.2,40.25
ORD-81200,2024-11-14,2024-11-21,Same Day,CUS-7779,Customer_375,Consumer,East,Technology,Computers,Computers_738,4272.79,3,0.15,346.41
ORD-49651,2024-05-13,2024-05-14,Same Day,CUS-6553,Customer_376,Corporate,Central,Office Supplies,Art,Art_370,32.79,6,0.0,3.47
ORD-90173,2023-08-06,2023-08-07,Standard Class,CUS-8430,Customer_377,Consumer,West,Technology,Accessories,Accessories_564,3117.51,9,0.3,209.51
ORD-95717,2023-11-26,2023-11-30,Second Class,CUS-7532,Customer_378,Corporate,Central,Office Supplies,Art,Art_170,285.38,3,0.1,30.66
ORD-79329,2025-05-15,2025-05-20,Standard Class,CUS-7815,Customer_379,Home Office,Central,Technology,Copiers,Copiers_494,1762.31,8,0.2,217.64
ORD-11025,2025-09-22,2025-09-26,Same Day,CUS-2557,Customer_380,Corporate,West,Technology,Phones,Phones_116,1610.19,4,0.15,491.91
ORD-97538,2023-06-07,2023-06-08,Second Class,CUS-6120,Customer_381,Home Office,South,Technology,Copiers,Copiers_946,3870.7,10,0.15,596.72
ORD-82692,2023-05-10,2023-05-13,Same Day,CUS-7992,Customer_382,Consumer,East,Technology,Phones,Phones_281,477.8,1,0.3,101.96
ORD-49240,2023-05-17,2023-05-22,Standard Class,CUS-6120,Customer_383,Corporate,South,Furniture,Chairs,Chairs_998,786.67,3,0.1,182.23
ORD-96951,2024-09-02,2024-09-09,Standard Class,CUS-5176,Customer_384,Consumer,East,Office Supplies,Art,Art_870,368.9,2,0.15,36.57
ORD-23577,2025-01-04,2025-01-05,Same Day,CUS-7132,Customer_385,Home Office,Central,Technology,Phones,Phones_593,2764.19,10,0.3,156.89
ORD-27601,2024-06-27,2024-07-01,First Class,CUS-3500,Customer_386,Home Office,East,Office Supplies,Binders,Binders_717,72.71,7,0.25,0.01
ORD-44664,2025-01-10,2025-01-17,First Class,CUS-8770,Customer_387,Home Office,Central,Office Supplies,Paper,Paper_893,442.25,3,0.1,66.35
ORD-25129,2023-04-30,2023-05-06,Standard Class,CUS-2099,Customer_388,Consumer,South,Office Supplies,Storage,Storage_634,202.79,1,0.2,41.22
ORD-24029,2024-03-19,2024-03-24,Standard Class,CUS-2494,Customer_389,Consumer,Central,Furniture,Bookcases,Bookcases_995,2500.82,8,0.1,179.14
ORD-82512,2025-10-10,2025-10-12,First Class,CUS-2398,Customer_390,Consumer,South,Technology,Copiers,Copiers_334,3949.18,2,0.0,638.27
ORD-30374,2024-12-26,2024-12-28,First Class,CUS-2527,Customer_391,Consumer,West,Furniture,Furnishings,Furnishings_458,1910.83,1,0.1,314.2
ORD-45697,2023-08-19,2023-08-22,Same Day,CUS-8075,Customer_392,Home Office,West,Office Supplies,Art,Art_200,252.3,1,0.1,86.95
ORD-46930,2024-07-16,2024-07-19,Same Day,CUS-2582,Customer_393,Home Office,West,Furniture,Tables,Tables_360,2940.7,3,0.0,986.48
ORD-89276,2025-08-13,2025-08-15,First Class,CUS-7105,Customer_394,Corporate,Central,Furniture,Tables,Tables_979,520.4,2,0.1,140.53
ORD-37607,2023-03-17,2023-03-19,Same Day,CUS-3131,Customer_395,Corporate,West,Technology,Accessories,Accessories_712,3639.52,10,0.15,217.85
ORD-54942,2025-04-16,2025-04-19,Same Day,CUS-1982,Customer_396,Consumer,East,Office Supplies,Storage,Storage_363,103.68,5,0.2,24.29
ORD-36685,2025-03-19,2025-03-22,Second Class,CUS-6400,Customer_397,Home Office,South,Technology,Phones,Phones_826,1724.4,7,0.2,406.24
ORD-93130,2025-07-26,2025-08-02,Same Day,CUS-3002,Customer_398,Home Office,South,Office Supplies,Paper,Paper_691,161.26,8,0.25,25.05
ORD-44600,2023-04-14,2023-04-17,Standard Class,CUS-7730,Customer_399,Home Office,East,Office Supplies,Paper,Paper_632,474.05,3,0.2,140.84
ORD-76244,2024-04-06,2024-04-08,Same Day,CUS-6793,Customer_400,Corporate,Central,Technology,Copiers,Copiers_770,4838.41,4,0.2,472.11
ORD-74032,2025-08-19,2025-08-24,Same Day,CUS-7929,Customer_401,Corporate,Central,Technology,Accessories,Accessories_518,955.93,3,0.3,222.14
ORD-42914,2023-12-13,2023-12-17,First Class,CUS-1842,Customer_402,Home Office,South,Furniture,Chairs,Chairs_258,163.9,5,0.0,61.37
ORD-16658,2023-06-15,2023-06-17,Standard Class,CUS-5712,Customer_403,Home Office,West,Furniture,Bookcases,Bookcases_367,2188.02,9,0.1,116.94
ORD-22097,2024-07-23,2024-07-24,Same Day,CUS-6119,Customer_404,Home Office,Central,Office Supplies,Storage,Storage_678,214.82,8,0.1,39.75
ORD-93136,2025-01-26,2025-01-29,Same Day,CUS-6761,Customer_405,Corporate,Central,Furniture,Bookcases,Bookcases_796,357.64,7,0.15,113.78
ORD-65518,2024-12-25,2025-01-01,Second Class,CUS-2697,Customer_406,Home Office,East,Furniture,Tables,Tables_523,2082.89,4,0.1,168.58
ORD-46265,2024-09-12,2024-09-16,Same Day,CUS-9313,Customer_407,Home Office,East,Office Supplies,Art,Art_594,277.1,3,0.0,73.25
ORD-15778,2024-09-23,2024-09-27,Same Day,CUS-4485,Customer_408,Consumer,West,Technology,Accessories,Accessories_672,4903.56,10,0.15,1562.7
ORD-10464,2023-08-13,2023-08-16,Second Class,CUS-3535,Customer_409,Consumer,Central,Office Supplies,Storage,Storage_359,121.43,1,0.15,23.27
ORD-53719,2024-08-25,2024-08-30,First Class,CUS-8900,Customer_410,Corporate,Central,Furniture,Bookcases,Bookcases_892,1271.54,10,0.3,8.83
ORD-27146,2023-12-24,2023-12-28,Same Day,CUS-4674,Customer_411,Home Office,East,Office Supplies,Storage,Storage_853,275.85,3,0.25,41.28
ORD-93507,2024-08-12,2024-08-14,Second Class,CUS-2773,Customer_412,Home Office,Central,Technology,Phones,Phones_865,3968.91,8,0.1,441.87
ORD-44335,2025-01-31,2025-02-03,Standard Class,CUS-6736,Customer_413,Consumer,South,Technology,Copiers,Copiers_901,2766.75,10,0.3,293.03
ORD-31178,2024-06-26,2024-07-02,First Class,CUS-7022,Customer_414,Corporate,East,Office Supplies,Binders,Binders_202,310.32,2,0.0,37.93
ORD-67912,2025-08-09,2025-08-14,Standard Class,CUS-2882,Customer_415,Consumer,West,Technology,Copiers,Copiers_904,1169.43,5,0.3,153.95
ORD-82309,2024-03-18,2024-03-21,Standard Class,CUS-5564,Customer_416,Consumer,East,Furniture,Chairs,Chairs_264,2556.06,6,0.2,396.28
ORD-66057,2024-12-17,2024-12-20,Second Class,CUS-4705,Customer_417,Consumer,Central,Furniture,Chairs,Chairs_923,1343.03,7,0.0,432.52
ORD-83519,2025-01-20,2025-01-23,Same Day,CUS-8030,Customer_418,Consumer,West,Technology,Computers,Computers_582,747.75,1,0.0,216.26
ORD-11267,2023-06-29,2023-07-04,Second Class,CUS-1430,Customer_419,Home Office,East,Office Supplies,Storage,Storage_190,335.45,9,0.0,88.85
ORD-24663,2023-12-22,2023-12-27,Second Class,CUS-5381,Customer_420,Home Office,South,Technology,Accessories,Accessories_327,1119.65,4,0.15,259.68
ORD-19862,2023-11-11,2023-11-17,Second Class,CUS-1474,Customer_421,Consumer,South,Furniture,Chairs,Chairs_723,382.93,4,0.25,6.96
ORD-29536,2023-01-02,2023-01-08,Second Class,CUS-3955,Customer_422,Corporate,East,Technology,Copiers,Copiers_510,4316.84,2,0.15,878.94
ORD-81511,2025-06-10,2025-06-16,First Class,CUS-5477,Customer_423,Corporate,South,Office Supplies,Art,Art_393,235.48,9,0.0,35.71
ORD-14722,2024-01-11,2024-01-15,Same Day,CUS-6062,Customer_424,Corporate,South,Office Supplies,Art,Art_158,377.15,2,0.2,104.72
ORD-58393,2024-06-26,2024-07-03,Standard Class,CUS-6567,Customer_425,Corporate,South,Technology,Copiers,Copiers_549,1488.41,10,0.15,67.72
ORD-86350,2023-03-29,2023-04-05,Standard Class,CUS-6751,Customer_426,Consumer,West,Technology,Computers,Computers_970,3945.5,6,0.3,312.14
ORD-82420,2025-02-22,2025-02-28,Same Day,CUS-1100,Customer_427,Home Office,South,Office Supplies,Art,Art_392,64.85,9,0.3,10.29
ORD-29410,2025-08-26,2025-08-28,Standard Class,CUS-3972,Customer_428,Corporate,South,Technology,Phones,Phones_902,1812.07,9,0.0,430.2
ORD-66333,2024-07-20,2024-07-22,Same Day,CUS-3347,Customer_429,Consumer,South,Office Supplies,Art,Art_628,489.25,4,0.2,13.52
ORD-26704,2024-04-08,2024-04-14,Standard Class,CUS-7566,Customer_430,Corporate,West,Office Supplies,Binders,Binders_729,399.05,8,0.3,46.3
ORD-15482,2023-09-19,2023-09-25,Second Class,CUS-2140,Customer_431,Corporate,East,Technology,Phones,Phones_468,2511.42,4,0.1,608.99
ORD-50404,2025-03-23,2025-03-30,Standard Class,CUS-3324,Customer_432,Consumer,Central,Technology,Phones,Phones_261,1731.9,5,0.1,452.26
ORD-57795,2024-12-19,2024-12-20,Same Day,CUS-1502,Customer_433,Home Office,South,Technology,Accessories,Accessories_898,4367.07,1,0.0,925.72
ORD-15229,2025-05-15,2025-05-20,Same Day,CUS-2503,Customer_434,Home Office,East,Furniture,Bookcases,Bookcases_785,1680.06,4,0.25,242.09
ORD-56898,2025-07-16,2025-07-21,Same Day,CUS-9691,Customer_435,Consumer,South,Furniture,Furnishings,Furnishings_700,2299.43,2,0.3,195.93
ORD-37535,2025-02-05,2025-02-10,Same Day,CUS-4524,Customer_436,Home Office,West,Technology,Phones,Phones_854,3782.83,3,0.25,668.11
ORD-99399,2025-09-10,2025-09-17,Same Day,CUS-7163,Customer_437,Consumer,East,Office Supplies,Paper,Paper_192,18.79,8,0.0,5.17
ORD-42706,2025-03-13,2025-03-18,First Class,CUS-7878,Customer_438,Consumer,West,Office Supplies,Pens,Pens_843,71.86,8,0.25,9.54
ORD-97416,2023-01-22,2023-01-29,First Class,CUS-8432,Customer_439,Consumer,South,Office Supplies,Art,Art_456,333.22,3,0.3,8.28
ORD-23473,2024-11-13,2024-11-19,Standard Class,CUS-6585,Customer_440,Home Office,South,Furniture,Bookcases,Bookcases_331,568.7,3,0.25,-13.87
ORD-56357,2023-05-01,2023-05-02,Same Day,CUS-3578,Customer_441,Consumer,West,Office Supplies,Binders,Binders_565,135.19,1,0.25,3.68
ORD-83385,2024-03-30,2024-04-05,Standard Class,CUS-7062,Customer_442,Corporate,Central,Furniture,Chairs,Chairs_367,2845.25,1,0.15,171.06
ORD-63264,2024-11-04,2024-11-06,Same Day,CUS-6105,Customer_443,Home Office,West,Technology,Copiers,Copiers_618,2822.9,6,0.2,380.32
ORD-91351,2023-02-06,2023-02-11,Same Day,CUS-6314,Customer_444,Home Office,South,Technology,Phones,Phones_615,3766.11,5,0.0,1068.36
ORD-30257,2025-02-03,2025-02-10,First Class,CUS-2391,Customer_445,Home Office,West,Furniture,Bookcases,Bookcases_219,1718.14,4,0.1,195.74
ORD-41029,2024-09-17,2024-09-24,First Class,CUS-1861,Customer_446,Home Office,Central,Office Supplies,Pens,Pens_997,280.73,7,0.25,72.07
ORD-31299,2025-04-07,2025-04-08,Second Class,CUS-3549,Customer_447,Corporate,West,Office Supplies,Art,Art_356,56.13,5,0.0,5.73
ORD-33206,2022-11-29,2022-11-30,First Class,CUS-3579,Customer_448,Home Office,Central,Office Supplies,Storage,Storage_486,178.39,6,0.15,45.79
ORD-64040,2024-04-20,2024-04-22,Second Class,CUS-1815,Customer_449,Home Office,Central,Office Supplies,Storage,Storage_888,148.39,10,0.15,31.54
ORD-13248,2025-09-18,2025-09-24,Second Class,CUS-2336,Customer_450,Consumer,West,Technology,Accessories,Accessories_894,1984.11,8,0.25,172.75
ORD-33509,2025-10-05,2025-10-10,Second Class,CUS-5458,Customer_451,Home Office,West,Furniture,Furnishings,Furnishings_700,2415.2,1,0.3,-84.18
ORD-53540,2024-02-03,2024-02-07,Second Class,CUS-8259,Customer_452,Corporate,East,Technology,Copiers,Copiers_219,1891.07,2,0.2,355.99
ORD-63964,2024-12-13,2024-12-17,Second Class,CUS-7947,Customer_453,Corporate,South,Furniture,Chairs,Chairs_491,1409.92,1,0.3,92.61
ORD-97806,2025-06-13,2025-06-20,Standard Class,CUS-8957,Customer_454,Corporate,Central,Office Supplies,Binders,Binders_793,204.72,9,0.3,47.27
ORD-42527,2025-08-28,2025-08-30,First Class,CUS-8242,Customer_455,Corporate,East,Office Supplies,Binders,Binders_919,55.77,3,0.1,11.86
ORD-44970,2024-10-14,2024-10-15,Second Class,CUS-7785,Customer_456,Home Office,West,Furniture,Furnishings,Furnishings_461,1379.11,3,0.2,388.76
ORD-30866,2025-07-23,2025-07-24,Same Day,CUS-5475,Customer_457,Home Office,South,Office Supplies,Art,Art_109,105.85,1,0.1,12.29
ORD-24168,2024-07-05,2024-07-09,First Class,CUS-4531,Customer_458,Corporate,East,Office Supplies,Pens,Pens_354,101.49,8,0.1,27.17
ORD-60140,2023-05-02,2023-05-03,First Class,CUS-9394,Customer_459,Corporate,Central,Furniture,Chairs,Chairs_508,372.7,9,0.0,106.28
ORD-15075,2023-08-25,2023-08-28,Second Class,CUS-2864,Customer_460,Home Office,East,Office Supplies,Pens,Pens_177,184.77,2,0.1,50.22
ORD-71694,2024-08-07,2024-08-10,Standard Class,CUS-6655,Customer_461,Corporate,Central,Office Supplies,Binders,Binders_587,381.17,2,0.1,43.61
ORD-39154,2025-05-28,2025-06-04,Second Class,CUS-8043,Customer_462,Consumer,West,Furniture,Bookcases,Bookcases_323,901.68,4,0.15,202.43
ORD-36158,2024-01-05,2024-01-10,Standard Class,CUS-2816,Customer_463,Corporate,South,Office Supplies,Pens,Pens_287,163.05,8,0.2,24.36
ORD-70332,2025-07-24,2025-07-27,Same Day,CUS-5640,Customer_464,Corporate,South,Office Supplies,Binders,Binders_610,324.91,10,0.2,72.41
ORD-55830,2025-07-10,2025-07-11,First Class,CUS-8972,Customer_465,Consumer,South,Office Supplies,Binders,Binders_340,105.96,10,0.15,13.05
ORD-50001,2025-04-23,2025-04-29,Same Day,CUS-9633,Customer_466,Consumer,West,Office Supplies,Binders,Binders_993,449.51,6,0.25,108.79
ORD-39831,2025-05-22,2025-05-25,Standard Class,CUS-6053,Customer_467,Home Office,Central,Furniture,Tables,Tables_334,1608.55,7,0.0,201.54
ORD-39219,2023-03-25,2023-03-28,Standard Class,CUS-1744,Customer_468,Home Office,West,Technology,Computers,Computers_956,2265.63,4,0.2,548.64
ORD-13101,2023-02-07,2023-02-14,Same Day,CUS-4612,Customer_469,Consumer,South,Office Supplies,Pens,Pens_259,283.33,6,0.25,66.13
ORD-96511,2023-07-01,2023-07-02,Standard Class,CUS-7475,Customer_470,Consumer,West,Technology,Phones,Phones_180,871.87,4,0.15,235.56
ORD-35313,2024-10-10,2024-10-16,Same Day,CUS-1897,Customer_471,Home Office,West,Office Supplies,Storage,Storage_728,310.6,2,0.3,32.25
ORD-62227,2023-06-19,2023-06-25,First Class,CUS-1125,Customer_472,Corporate,West,Technology,Phones,Phones_968,1847.35,6,0.0,427.69
ORD-53025,2023-10-10,2023-10-16,Same Day,CUS-4349,Customer_473,Consumer,Central,Furniture,Bookcases,Bookcases_735,2701.84,4,0.15,875.07
ORD-46517,2024-03-21,2024-03-26,First Class,CUS-5938,Customer_474,Home Office,East,Furniture,Furnishings,Furnishings_688,589.68,2,0.25,25.8
ORD-19099,2023-10-31,2023-11-05,Same Day,CUS-4460,Customer_475,Corporate,East,Furniture,Furnishings,Furnishings_287,1570.45,4,0.2,257.65
ORD-46585,2023-10-01,2023-10-04,Standard Class,CUS-3248,Customer_476,Consumer,West,Office Supplies,Pens,Pens_507,303.08,7,0.2,60.98
ORD-56025,2025-03-30,2025-04-03,Same Day,CUS-5186,Customer_477,Corporate,East,Technology,Computers,Computers_155,215.25,4,0.3,34.5
ORD-94080,2024-02-25,2024-03-03,Standard Class,CUS-5742,Customer_478,Home Office,East,Office Supplies,Storage,Storage_589,188.21,7,0.1,20.93
ORD-76768,2025-02-14,2025-02-20,Same Day,CUS-6375,Customer_479,Consumer,West,Office Supplies,Paper,Paper_614,368.99,4,0.15,81.62
ORD-62386,2023-11-20,2023-11-22,Same Day,CUS-2965,Customer_480,Corporate,West,Furniture,Furnishings,Furnishings_981,2479.09,2,0.1,732.6
ORD-99065,2025-04-11,2025-04-15,Second Class,CUS-1126,Customer_481,Consumer,South,Office Supplies,Binders,Binders_568,163.45,8,0.15,6.54
ORD-80282,2023-01-06,2023-01-12,Standard Class,CUS-9149,Customer_482,Corporate,East,Technology,Copiers,Copiers_423,4003.04,10,0.2,1094.66
ORD-53404,2023-12-17,2023-12-21,Second Class,CUS-8055,Customer_483,Home Office,Central,Office Supplies,Paper,Paper_112,484.2,8,0.3,-19.92
ORD-13617,2025-04-05,2025-04-09,Standard Class,CUS-3878,Customer_484,Home Office,West,Office Supplies,Binders,Binders_488,429.87,1,0.15,56.65
ORD-25118,2022-11-17,2022-11-23,Second Class,CUS-3116,Customer_485,Consumer,South,Office Supplies,Paper,Paper_433,67.65,7,0.15,2.01
ORD-44237,2024-01-21,2024-01-23,First Class,CUS-7229,Customer_486,Corporate,Central,Furniture,Bookcases,Bookcases_291,2245.22,3,0.0,276.48
ORD-33405,2024-05-31,2024-06-07,Same Day,CUS-9725,Customer_487,Consumer,East,Office Supplies,Pens,Pens_342,166.64,4,0.3,37.22
ORD-86099,2023-03-16,2023-03-21,Standard Class,CUS-4770,Customer_488,Consumer,South,Furniture,Furnishings,Furnishings_727,2966.41,10,0.25,241.64
ORD-44795,2023-06-04,2023-06-11,Standard Class,CUS-9196,Customer_489,Corporate,West,Furniture,Bookcases,Bookcases_288,1507.54,8,0.0,342.86
ORD-15014,2023-11-25,2023-11-28,Same Day,CUS-6802,Customer_490,Corporate,Central,Furniture,Furnishings,Furnishings_315,455.06,3,0.3,6.65
ORD-24208,2024-09-05,2024-09-07,Standard Class,CUS-2180,Customer_491,Corporate,West,Furniture,Bookcases,Bookcases_473,2203.04,7,0.3,284.48
ORD-88193,2025-06-02,2025-06-03,Standard Class,CUS-7505,Customer_492,Home Office,East,Furniture,Bookcases,Bookcases_561,1036.73,6,0.0,288.67
ORD-66959,2024-04-28,2024-05-04,Second Class,CUS-1693,Customer_493,Consumer,Central,Technology,Computers,Computers_689,4985.54,3,0.3,307.41
ORD-55309,2025-08-06,2025-08-11,Standard Class,CUS-8147,Customer_494,Consumer,East,Office Supplies,Binders,Binders_933,490.09,8,0.3,24.46
ORD-51114,2024-08-10,2024-08-15,First Class,CUS-1307,Customer_495,Home Office,East,Technology,Accessories,Accessories_923,3297.86,4,0.1,1040.44
ORD-67199,2025-01-11,2025-01-16,First Class,CUS-8532,Customer_496,Corporate,South,Technology,Copiers,Copiers_976,692.64,6,0.15,96.96
ORD-89457,2025-01-19,2025-01-24,Same Day,CUS-2275,Customer_497,Home Office,West,Furniture,Tables,Tables_249,2091.9,5,0.25,257.41
ORD-77033,2023-06-29,2023-07-02,Standard Class,CUS-6129,Customer_498,Home Office,Central,Office Supplies,Binders,Binders_584,55.58,4,0.2,4.72
ORD-25157,2024-10-28,2024-11-04,Same Day,CUS-8033,Customer_499,Home Office,East,Technology,Computers,Computers_531,195.35,6,0.15,50.99
ORD-60488,2025-06-02,2025-06-07,First Class,CUS-7626,Customer_500,Consumer,East,Furniture,Tables,Tables_969,2486.58,3,0.3,172.16
ORD-85574,2023-10-27,2023-11-03,Standard Class,CUS-7843,Customer_501,Home Office,Central,Office Supplies,Art,Art_646,112.78,1,0.3,11.74
ORD-34914,2024-07-09,2024-07-14,Standard Class,CUS-5743,Customer_502,Consumer,East,Office Supplies,Pens,Pens_904,195.72,10,0.15,19.77
ORD-43386,2023-04-30,2023-05-06,Same Day,CUS-2887,Customer_503,Consumer,South,Furniture,Bookcases,Bookcases_356,2923.03,1,0.3,719.94
ORD-15817,2023-08-09,2023-08-12,First Class,CUS-7636,Customer_504,Consumer,South,Office Supplies,Art,Art_148,175.05,5,0.0,32.81
ORD-67154,2023-07-07,2023-07-09,Standard Class,CUS-1341,Customer_505,Corporate,South,Furniture,Chairs,Chairs_807,959.82,3,0.25,197.94
ORD-10221,2024-07-25,2024-07-26,Same Day,CUS-6321,Customer_506,Consumer,South,Technology,Phones,Phones_320,4595.13,2,0.1,819.08
ORD-78146,2023-11-17,2023-11-20,First Class,CUS-3815,Customer_507,Consumer,East,Furniture,Furnishings,Furnishings_959,421.17,8,0.2,26.06
ORD-80575,2023-08-24,2023-08-29,Same Day,CUS-8538,Customer_508,Corporate,Central,Office Supplies,Paper,Paper_560,382.2,8,0.2,91.7
ORD-97900,2025-01-11,2025-01-15,Second Class,CUS-6928,Customer_509,Consumer,Central,Office Supplies,Pens,Pens_366,494.15,7,0.0,98.87
ORD-35825,2023-08-17,2023-08-22,Standard Class,CUS-2443,Customer_510,Home Office,Central,Furniture,Bookcases,Bookcases_673,2713.76,3,0.2,704.38
ORD-57739,2025-01-01,2025-01-05,Second Class,CUS-8155,Customer_511,Home Office,Central,Office Supplies,Pens,Pens_452,329.32,6,0.15,98.66
ORD-66531,2023-11-23,2023-11-27,First Class,CUS-2734,Customer_512,Consumer,West,Technology,Copiers,Copiers_224,1604.6,4,0.15,454.02
ORD-19171,2023-10-28,2023-11-02,Second Class,CUS-4986,Customer_513,Corporate,Central,Furniture,Tables,Tables_690,837.53,5,0.0,92.55
ORD-97062,2023-10-15,2023-10-19,Second Class,CUS-8138,Customer_514,Home Office,West,Office Supplies,Art,Art_278,411.44,10,0.1,117.76
ORD-53279,2024-06-21,2024-06-23,First Class,CUS-7560,Customer_515,Corporate,West,Furniture,Bookcases,Bookcases_432,2651.48,3,0.15,393.48
ORD-91678,2023-11-26,2023-11-29,Same Day,CUS-9584,Customer_516,Corporate,South,Office Supplies,Art,Art_599,267.46,10,0.1,83.48
ORD-51145,2025-05-19,2025-05-24,Second Class,CUS-2288,Customer_517,Home Office,West,Office Supplies,Storage,Storage_180,129.73,3,0.1,31.32
ORD-96951,2023-02-25,2023-03-04,Same Day,CUS-7484,Customer_518,Corporate,East,Furniture,Bookcases,Bookcases_574,427.54,10,0.2,106.92
ORD-26334,2024-11-12,2024-11-13,Second Class,CUS-6083,Customer_519,Home Office,West,Office Supplies,Binders,Binders_989,52.72,9,0.3,5.26
ORD-49363,2025-07-27,2025-07-29,Same Day,CUS-6562,Customer_520,Corporate,South,Technology,Accessories,Accessories_531,3609.43,4,0.15,669.58
ORD-76469,2023-12-12,2023-12-19,First Class,CUS-4630,Customer_521,Home Office,West,Office Supplies,Art,Art_685,215.86,2,0.3,-1.44
ORD-50538,2025-01-02,2025-01-07,Second Class,CUS-6456,Customer_522,Consumer,East,Furniture,Chairs,Chairs_181,2725.54,7,0.2,641.04
ORD-97410,2025-09-08,2025-09-14,First Class,CUS-3754,Customer_523,Home Office,East,Technology,Accessories,Accessories_333,3711.37,9,0.0,838.09
ORD-63528,2025-08-17,2025-08-21,Second Class,CUS-2251,Customer_524,Home Office,East,Furniture,Bookcases,Bookcases_768,654.66,8,0.15,114.58
ORD-52753,2025-08-11,2025-08-15,First Class,CUS-9363,Customer_525,Home Office,South,Furniture,Bookcases,Bookcases_719,1879.95,4,0.0,630.78
ORD-62743,2025-05-05,2025-05-09,First Class,CUS-2868,Customer_526,Home Office,South,Office Supplies,Storage,Storage_377,223.4,10,0.2,40.13
ORD-48752,2023-10-16,2023-10-17,Second Class,CUS-9693,Customer_527,Corporate,Central,Furniture,Bookcases,Bookcases_865,1774.02,8,0.2,107.03
ORD-82667,2023-01-10,2023-01-17,Second Class,CUS-9355,Customer_528,Consumer,South,Office Supplies,Art,Art_561,371.65,8,0.3,47.23
ORD-26683,2024-02-02,2024-02-05,Second Class,CUS-4176,Customer_529,Home Office,East,Furniture,Tables,Tables_288,2437.97,5,0.2,298.14
ORD-35144,2023-01-13,2023-01-16,Standard Class,CUS-6724,Customer_530,Corporate,East,Technology,Computers,Computers_845,4226.5,1,0.15,701.0
ORD-65108,2024-02-11,2024-02-16,Same Day,CUS-6752,Customer_531,Consumer,South,Technology,Accessories,Accessories_861,1307.18,7,0.3,-54.26
ORD-97153,2024-06-21,2024-06-23,Standard Class,CUS-3419,Customer_532,Consumer,West,Office Supplies,Paper,Paper_315,25.25,4,0.2,1.59
ORD-59695,2025-06-01,2025-06-06,Standard Class,CUS-4871,Customer_533,Consumer,South,Technology,Copiers,Copiers_205,3709.51,4,0.0,683.71
ORD-98777,2025-08-18,2025-08-23,First Class,CUS-2684,Customer_534,Consumer,South,Technology,Phones,Phones_999,576.4,6,0.1,152.11
ORD-32810,2025-09-19,2025-09-20,Second Class,CUS-3399,Customer_535,Home Office,East,Furniture,Chairs,Chairs_126,1013.27,7,0.3,-47.17
ORD-90676,2023-06-29,2023-07-02,Same Day,CUS-5193,Customer_536,Home Office,Central,Furniture,Chairs,Chairs_206,111.07,10,0.15,16.4
ORD-84593,2024-11-28,2024-12-03,First Class,CUS-4232,Customer_537,Corporate,East,Furniture,Tables,Tables_186,2076.84,4,0.25,523.8
ORD-49446,2023-02-01,2023-02-08,Standard Class,CUS-3842,Customer_538,Corporate,Central,Office Supplies,Storage,Storage_416,91.89,10,0.0,12.27
